"JPM^X","J P Morgan Chase & Co","0","n/a","n/a","nyse"
"JPM^Y","J P Morgan Chase & Co","0","n/a","n/a","nyse"
"JCP","J.C. Penney Company, Inc. Holding Company","5698357777.44","Consumer Services","Department/Specialty Retail Stores","nyse"
"SJM","J.M. Smucker Company (The)","9277314428.72","Consumer Non-Durables","Packaged Foods","nyse"
"JBL","Jabil Circuit, Inc.","3532230852.75","Technology","Electrical Products","nyse"
"JEC","Jacobs Engineering Group Inc.","5140345511.98","Basic Industries","Military/Government/Technical","nyse"
"JAG","Jaguar Mining Inc","99603384.64","Basic Industries","Precious Metals","nyse"
"JHX","James Hardie Industries plc.","4209537600","Capital Goods","Building Materials","nyse"
"JNS","Janus Capital Group, Inc","141218993.76","Finance","Investment Managers","nyse"
"JEQ","Japan Equity Fund, Inc. (The)","73857236.1","n/a","n/a","nyse"
"JOF","Japan Smaller Capitalization Fund Inc","197796073.6437","n/a","n/a","nyse"
"JAH","Jarden Corporation","4320426000","Consumer Durables","Consumer Specialties","nyse"
"JMI","Javelin Mortgage Investment Corp.","127725982.5","Consumer Services","Real Estate Investment Trusts","nyse"
"JEF","Jefferies Group, Inc.","2924994427.2","Finance","Investment Bankers/Brokers/Service","nyse"
"JFC","JF China Region  Fund, Inc.","83110040.93","n/a","n/a","nyse"
"JKS","JinkoSolar Holding Company Limited","80532254.22","Technology","Semiconductors","nyse"
"JMP","JMP Group Inc","118938144.37","Finance","Investment Bankers/Brokers/Service","nyse"
"JBT","John Bean Technologies Corporation","457313214.27","Technology","Industrial Machinery/Components","nyse"
"BTO","John Hancock Bank and Thrift Fund","340958676.38","n/a","n/a","nyse"
"HEQ","John Hancock Hedged Equity & Income Fund","234205447.68","n/a","n/a","nyse"
"JHS","John Hancock Income Securities Trust","197413507.8","n/a","n/a","nyse"
"JHI","John Hancock Investors Trust","201540598.26","n/a","n/a","nyse"
"HPF","John Hancock Pfd Income Fund II","487453720.4","n/a","n/a","nyse"
"HPI","John Hancock Preferred Income Fund","591587085.24","n/a","n/a","nyse"
"HPS","John Hancock Preferred Income Fund III","619210682.1","n/a","n/a","nyse"
"PDT","John Hancock Premium Dividend Fund","709866860.8","n/a","n/a","nyse"
"HTD","John Hancock Tax Advantaged Dividend Income Fund","721865690.98","n/a","n/a","nyse"
"HTY","John Hancock Tax-Advantaged Global Shareholder Yield Fund","123015249.03","n/a","n/a","nyse"
"JW/A","John Wiley & Sons, Inc.","0","Consumer Services","Books","nyse"
"JW/B","John Wiley & Sons, Inc.","0","Consumer Services","Books","nyse"
"JNJ","Johnson & Johnson","198120976535.98","Consumer Durables","Major Pharmaceuticals","nyse"
"JCI","Johnson Controls, Inc.","17911578176.64","Consumer Durables","Industrial Specialties","nyse"
"JNY","Jones Group, Inc. (The)","1087051249.9","Consumer Non-Durables","Apparel","nyse"
"JLL","Jones Lang LaSalle Incorporated","3391144603","Finance","Real Estate","nyse"
"JRN","Journal Communications, Inc.","281428622.12","Consumer Services","Newspapers/Magazines","nyse"
"JOY","Joy Global Inc.","6586689913.94","Energy","Industrial Machinery/Components","nyse"
"JPM^D","JPMorgan Chase Bank N A London Branch","0","n/a","n/a","nyse"
"JNPR","Juniper Networks, Inc.","9367996001.34","Technology","Computer Communications Equipment","nyse"
"JE","Just Energy Group, Inc.","1467070657.5","Public Utilities","Oil/Gas Transmission","nyse"
"LRN","K12 Inc","795832408.8","Consumer Services","Other Consumer Services","nyse"
"KAI","Kadant Inc","250219271.46","Technology","Industrial Machinery/Components","nyse"
"KAMN","Kaman Corporation","934393516.16","Consumer Durables","Industrial Specialties","nyse"
"KSU","Kansas City Southern","8628165945.63","Transportation","Railroads","nyse"
"KSU^","Kansas City Southern","0","Transportation","Railroads","nyse"
"KS","KapStone Paper and Packaging Corporation","1046415171.2","Basic Industries","Paper","nyse"
"KAR","KAR Auction Services, Inc","2592884191","Consumer Durables","Automotive Aftermarket","nyse"
"KDN","Kaydon Corporation","688536288.56","Capital Goods","Metal Fabrications","nyse"
"KED","Kayne Anderson Energy Development Company","281747747.8335","n/a","n/a","nyse"
"KYE","Kayne Anderson Energy Total Return Fund, Inc.","964668211","n/a","n/a","nyse"
"KMF","Kayne Anderson Midstream Energy Fund, Inc","620587148.32","n/a","n/a","nyse"
"KYN","Kayne Anderson MLP Investment Company","2623368000","n/a","n/a","nyse"
"KYN^D","Kayne Anderson MLP Investment Company","0","n/a","n/a","nyse"
"KYN^E","Kayne Anderson MLP Investment Company","0","n/a","n/a","nyse"
"KB","KB Financial Group Inc","13383222645.52","Finance","Commercial Banks","nyse"
"KBH","KB Home","1303494769.2","Capital Goods","Homebuilding","nyse"
"KBR","KBR, Inc.","4534627702.86","Basic Industries","Military/Government/Technical","nyse"
"KBW","KBW Inc","554995310.04","Finance","Investment Bankers/Brokers/Service","nyse"
"KAP","KCAP Financial, Inc.","0","n/a","n/a","nyse"
"K","Kellogg Company","18634429380.86","Consumer Non-Durables","Packaged Foods","nyse"
"KEM","Kemet Corporation","197143573.8","Capital Goods","Electrical Products","nyse"
"KMPR","Kemper Corporation","1826825328.54","Finance","Property-Casualty Insurers","nyse"
"KNXA","Kenexa Corporation","1266619526.9","Technology","Computer Software: Prepackaged Software","nyse"
"KMT","Kennametal Inc.","2966539193.66","Capital Goods","Industrial Machinery/Components","nyse"
"KW","Kennedy-Wilson Holdings Inc.","895583501.9","Finance","Real Estate","nyse"
"KEG","Key Energy Services, Inc.","1092094529.37","Energy","Oilfield Services/Equipment","nyse"
"KEY","KeyCorp","8245867660.06","Finance","Major Banks","nyse"
"KEY^G","KeyCorp","0","n/a","n/a","nyse"
"KID","Kid Brands, Inc.","40832102.63","Consumer Durables","Miscellaneous manufacturing industries","nyse"
"KRC","Kilroy Realty Corporation","3506086556.66","Consumer Services","Real Estate Investment Trusts","nyse"
"KRC^G","Kilroy Realty Corporation","0","n/a","n/a","nyse"
"KRC^H","Kilroy Realty Corporation","0","n/a","n/a","nyse"
"KMB","Kimberly-Clark Corporation","34308137551.68","Consumer Durables","Containers/Packaging","nyse"
"KIM","Kimco Realty Corporation","8375126758.74","Consumer Services","Real Estate Investment Trusts","nyse"
"KIM^H","Kimco Realty Corporation","0","n/a","n/a","nyse"
"KIM^I","Kimco Realty Corporation","0","n/a","n/a","nyse"
"KIM^J","Kimco Realty Corporation","0","n/a","n/a","nyse"
"KMP","Kinder Morgan Energy Partners, L.P.","20342297180.66","Public Utilities","Natural Gas Distribution","nyse"
"KMR","Kinder Morgan Management, LLC","7948171572.15","Energy","Natural Gas Distribution","nyse"
"KMI","Kinder Morgan, Inc.","39476312567.77","Public Utilities","Natural Gas Distribution","nyse"
"KMI/WS","Kinder Morgan, Inc.","0","n/a","n/a","nyse"
"KND","Kindred Healthcare, Inc.","550838412.8","Health Care","Hospital/Nursing Management","nyse"
"KFS","Kingsway Financial Services, Inc.","47073316.18","Finance","Property-Casualty Insurers","nyse"
"KGC","Kinross Gold Corporation","11509161716.2","Basic Industries","Precious Metals","nyse"
"KEX","Kirby Corporation","3292242310","Consumer Services","Marine Transportation","nyse"
"KRG","Kite Realty Group Trust","349318442.15","Consumer Services","Real Estate Investment Trusts","nyse"
"KRG^A","Kite Realty Group Trust","0","n/a","n/a","nyse"
"KKR","KKR & Co. L.P.","3584235112.85","Finance","Investment Managers","nyse"
"KFH","KKR Financial Holdings LLC","0","Finance","Finance: Consumer Services","nyse"
"KFI","KKR Financial Holdings LLC","0","Finance","Finance: Consumer Services","nyse"
"KFN","KKR Financial Holdings LLC","1785719145.21","Finance","Finance: Consumer Services","nyse"
"KMG","KMG Chemicals, Inc.","203368968","Basic Industries","Major Chemicals","nyse"
"KCG","Knight Capital Group, Inc.","244536067.5","Finance","Investment Bankers/Brokers/Service","nyse"
"KNX","Knight Transportation, Inc.","1161550006.24","Transportation","Trucking Freight/Courier Services","nyse"
"KNL","Knoll, Inc.","671589236.56","Consumer Durables","Office Equipment/Supplies/Services","nyse"
"KOG","Kodiak Oil","2589427040.56","Energy","Oil & Gas Production","nyse"
"KSS","Kohl&#39;s Corporation","12412482663.09","Consumer Services","Department/Specialty Retail Stores","nyse"
"KNM","Konami Corporation","3136954713.74","Technology","Computer Software: Prepackaged Software","nyse"
"PHG","Koninklijke Philips Electronics, N.V.","22912218600","Energy","Consumer Electronics/Appliances","nyse"
"KOP","Koppers Holdings Inc.","727330695.18","Basic Industries","Forest Products","nyse"
"KEP","Korea Electric Power Corporation","15869351983.44","Public Utilities","Electric Utilities: Central","nyse"
"KEF","Korea Equity Fund, Inc.","94484043.1","n/a","n/a","nyse"
"KF","Korea Fund, Inc. (The)","369022673.64","n/a","n/a","nyse"
"KT","Korea Telecom Corporation","8183244062.72","Public Utilities","Telecommunications Equipment","nyse"
"KFY","Korn/Ferry International","663309998.64","Technology","Diversified Commercial Services","nyse"
"KOS","Kosmos Energy Ltd.","4565333043.69","Energy","Oil & Gas Production","nyse"
"KRA","Kraton Performance Polymers, Inc","707029581.63","Basic Industries","Major Chemicals","nyse"
"KKD","Krispy Kreme Doughnuts, Inc.","505063247.85","Consumer Non-Durables","Food Chains","nyse"
"KR","Kroger Company (The)","13258349038.83","Consumer Services","Food Chains","nyse"
"KRO","Kronos Worldwide Inc","1685281934.92","Basic Industries","Major Chemicals","nyse"
"KUB","Kubota Corporation","12775394673.34","Basic Industries","Metal Fabrications","nyse"
"KYO","Kyocera Corporation","15886186922.2","Technology","Semiconductors","nyse"
"SCX","L.S. Starrett Company (The)","80130083","Capital Goods","Industrial Machinery/Components","nyse"
"LLL","L-3 Communications Holdings, Inc.","7107342221.91","Technology","Radio And Television Broadcasting And Communications Equipment","nyse"
"LH","Laboratory Corporation of America Holdings","8307817000","Health Care","Medical Specialities","nyse"
"LG","Laclede Group, Inc.","963660634.56","Public Utilities","Oil/Gas Transmission","nyse"
"LDR","Landauer, Inc.","538550059.74","Capital Goods","Industrial Machinery/Components","nyse"
"LPI","Laredo Petroleum Holdings, Inc.","2692842096","Energy","Oil & Gas Production","nyse"
"LVS","Las Vegas Sands Corp.","37261937999.52","Consumer Services","Hotels/Resorts","nyse"
"LHO","LaSalle Hotel Properties","2095281657.49","Consumer Services","Real Estate Investment Trusts","nyse"
"LHO^G","LaSalle Hotel Properties","0","n/a","n/a","nyse"
"LHO^H","LaSalle Hotel Properties","0","n/a","n/a","nyse"
"LFL","LATAM Airlines Group S.A.","12112466724","Transportation","Air Freight/Delivery Services","nyse"
"LDF","Latin American Discovery Fund, Inc. (The)","121612232.35","n/a","n/a","nyse"
"LGI","Lazard Global Total Return and Income Fund","146287759.51","n/a","n/a","nyse"
"LAZ","Lazard Ltd.","3328692821.12","Finance","Investment Managers","nyse"
"LOR","Lazard World Dividend & Income Fund, Inc.","83387817.96","n/a","n/a","nyse"
"LZB","La-Z-Boy Incorporated","874180671.76","Consumer Durables","Home Furnishings","nyse"
"LDK","LDK Solar Co. Ltd.","94798348","Technology","Semiconductors","nyse"
"LF","Leapfrog Enterprises Inc","605267491.02","Consumer Non-Durables","Recreational Products/Toys","nyse"
"LEA","Lear Corporation","4055638015.21","Capital Goods","Auto Parts:O.E.M.","nyse"
"LEE","Lee Enterprises, Incorporated","77913949.09","Consumer Services","Newspapers/Magazines","nyse"
"BWG","Legg Mason BW Global Income Opportunities Fund Inc.","421969427.88","n/a","n/a","nyse"
"LM","Legg Mason, Inc.","3414244398.08","Finance","Investment Managers","nyse"
"LEG","Leggett & Platt, Incorporated","3635777855.88","Consumer Durables","Home Furnishings","nyse"
"JZT","Lehman ABS Corp","0","Finance","Finance: Consumer Services","nyse"
"CVB","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"CWZ","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"HYK","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"HYL","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"JBJ","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"JBK","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"JBO","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"JZC","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"JZJ","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"JZK","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"JZL","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"JZS","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"JZV","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"KCC","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"KNR","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"KRJ","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"KSA","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"KTH","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"KTN","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"KTP","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"XFD","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"XFH","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"XFP","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"XFR","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"XKE","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"XKO","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"XVG","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"JBI","Lehman ABS Cp 7.857%","0","Finance","Finance: Consumer Services","nyse"
"LPS","Lender Processing Services, Inc","2462084405.82","Miscellaneous","Business Services","nyse"
"LEN","Lennar Corporation","7392934453.98","Basic Industries","Homebuilding","nyse"
"LEN/B","Lennar Corporation","0","n/a","n/a","nyse"
"LII","Lennox International, Inc.","2474455353","Capital Goods","Industrial Machinery/Components","nyse"
"LAS","Lentuo International Inc.","48034398.28","Consumer Durables","Automotive Aftermarket","nyse"
"LUK","Leucadia National Corporation","5537349792.32","Basic Industries","Forest Products","nyse"
"LVLT","Level 3 Communications, Inc.","4908987356.21","Public Utilities","Telecommunications Equipment","nyse"
"LXP","Lexington Realty Trust","1484939301.87","Consumer Services","Real Estate Investment Trusts","nyse"
"LXP^C","Lexington Realty Trust","0","n/a","n/a","nyse"
"LXP^D","Lexington Realty Trust","0","n/a","n/a","nyse"
"LXK","Lexmark International, Inc.","1524602856.8","Technology","Computer Manufacturing","nyse"
"LPL","LG Display Co., Limited American Depositary Shares","9296051886","Capital Goods","Industrial Machinery/Components","nyse"
"FAC","Liberte Investors Inc.","48906362.1365","Finance","Property-Casualty Insurers","nyse"
"USA","Liberty All-Star Equity Fund","885988683.15","n/a","n/a","nyse"
"ASG","Liberty All-Star Growth Fund, Inc.","92271471.58","n/a","n/a","nyse"
"LRY","Liberty Property Trust","4377773274.75","Consumer Services","Real Estate Investment Trusts","nyse"
"LTM","Life Time Fitness","1895803693.78","Consumer Services","Hotels/Resorts","nyse"
"LOCK","LifeLock, Inc.","605884708.26","Technology","EDP Services","nyse"
"LTD","Limited Brands, Inc.","13968325551.6","Consumer Services","Clothing/Shoe/Accessory Stores","nyse"
"TVL","LIN TV Corp","287909950.4","Consumer Services","Broadcasting","nyse"
"LNC","Lincoln National Corporation","7071471695.42","Finance","Life Insurance","nyse"
"LNC/WS","Lincoln National Corporation","0","n/a","n/a","nyse"
"LNC^","Lincoln National Corporation","0","Finance","Life Insurance","nyse"
"LNN","Lindsay Corporation","975624865.74","Capital Goods","Industrial Machinery/Components","nyse"
"LNKD","LinkedIn Corporation","11280831837.12","Technology","Computer Software: Programming, Data Processing","nyse"
"LGF","Lions Gate Entertainment Corporation","2317897071.15","Consumer Services","Movies/Entertainment","nyse"
"LAD","Lithia Motors, Inc.","911641917.8","Consumer Durables","Automotive Aftermarket","nyse"
"LYV","Live Nation Entertainment, Inc.","1698717155.56","Consumer Services","Services-Misc. Amusement & Recreation","nyse"
"LYG","Lloyds Banking Group Plc","44036830822.4","Finance","Commercial Banks","nyse"
"LYG^A","Lloyds Banking Group Plc","0","n/a","n/a","nyse"
"SCD","LMP Capital and Income Fund Inc.","250148134.21","n/a","n/a","nyse"
"TLI","LMP Corporate Loan Fund Inc","129731429.4","n/a","n/a","nyse"
"RIT","LMP Real Estate Income Fund Inc","128943947.28","n/a","n/a","nyse"
"LMT","Lockheed Martin Corporation","30135027320.3","Capital Goods","Military/Government/Technical","nyse"
"L","Loews Corporation","16816810445.76","Finance","Property-Casualty Insurers","nyse"
"LPR","Lone Pine Resources Inc.","139561987.72","Energy","Oil & Gas Production","nyse"
"LO","Lorillard, Inc","15318440999.2","Consumer Non-Durables","Farming/Seeds/Milling","nyse"
"LPX","Louisiana-Pacific Corporation","2156140836","Basic Industries","Forest Products","nyse"
"LOW","Lowe&#39;s Companies, Inc.","37228044374.4","Consumer Services","RETAIL: Building Materials","nyse"
"LRE","LRR Energy, L.P.","435560965.08","Energy","Oil & Gas Production","nyse"
"LXU","Lsb Industries Inc.","911355611.68","Basic Industries","Major Chemicals","nyse"
"LSI","LSI Logic Corporation","3601851592.36","Technology","Semiconductors","nyse"
"LTC","LTC Properties, Inc.","1001436956.52","Consumer Services","Real Estate Investment Trusts","nyse"
"LUB","Luby&#39;s, Inc.","182642752.8","Consumer Services","Restaurants","nyse"
"LL","Lumber Liquidators Holdings, Inc","1374815885.56","Consumer Services","RETAIL: Building Materials","nyse"
"LXFR","Luxfer Holdings PLC","287552792.44","Basic Industries","Major Chemicals","nyse"
"LUX","Luxottica Group, S.p.A.","17398494064.48","Health Care","Ophthalmic Goods","nyse"
"LDL","Lydall, Inc.","225959160.16","Capital Goods","Auto Parts:O.E.M.","nyse"
"LYB","LyondellBasell Industries NV","31237296022.56","Basic Industries","Major Chemicals","nyse"
"MTB","M&T Bank Corporation","13137417219.4","Finance","Major Banks","nyse"
"MTB^","M&T Bank Corporation","0","n/a","n/a","nyse"
"MTB^A","M&T Bank Corporation","0","n/a","n/a","nyse"
"MTB^C","M&T Bank Corporation","0","n/a","n/a","nyse"
"MDC","M.D.C. Holdings, Inc.","1934610567.96","Capital Goods","Homebuilding","nyse"
"MHO","M/I Homes, Inc.","428542631","Capital Goods","Homebuilding","nyse"
"MHO^A","M/I Homes, Inc.","0","n/a","n/a","nyse"
"MAC","Macerich Company (The)","7842215841.8","Consumer Services","Real Estate Investment Trusts","nyse"
"TUC","Mac-Gray Corporation","184182497.32","Consumer Services","Other Consumer Services","nyse"
"CLI","Mack-Cali Realty Corporation","2428245175.3","Consumer Services","Real Estate Investment Trusts","nyse"
"MGU","Macquarie Global Infrastructure Total Return Fund Inc.","338895138.18","n/a","n/a","nyse"
"MIC","Macquarie Infrastructure Company LLC","2005736204","Energy","Oil Refining/Marketing","nyse"
"MFD","Macquarie/First Trust Global","133460577.4","n/a","n/a","nyse"
"M","Macy&#39;s Inc","16096858858.98","Consumer Services","Department/Specialty Retail Stores","nyse"
"MSP","Madison Strategic Sector Premium Fund","65868585.76","n/a","n/a","nyse"
"MCN","Madison/Claymore Covered Call & Equity Strategy Fund","151257120.55","n/a","n/a","nyse"
"MMP","Magellan Midstream Partners L.P.","9934742298.24","Energy","Natural Gas Distribution","nyse"
"MGA","Magna International, Inc.","10339002825.58","Capital Goods","Auto Parts:O.E.M.","nyse"
"MX","MagnaChip Semiconductor Corporation","422119119.96","Technology","Semiconductors","nyse"
"MHR","Magnum Hunter Resources Corporation","732006072.3","Energy","Oil & Gas Production","nyse"
"MTE","Mahanagar Telephone Nigam Ltd","333900000","Public Utilities","Telecommunications Equipment","nyse"
"MH^A","Maiden Holdings, Ltd.","0","n/a","n/a","nyse"
"MHNA","Maiden Holdings, Ltd.","0","Finance","Finance: Consumer Services","nyse"
"MHNB","Maiden Holdings, Ltd.","0","Finance","Finance: Consumer Services","nyse"
"MFB","Maidenform Brands, Inc.","447209289.38","Consumer Services","Department/Specialty Retail Stores","nyse"
"MAIN","Main Street Capital Corporation","917083413.38","n/a","n/a","nyse"
"MMD","MainStay DefinedTerm Municipal Opportunities Fund","507399750","n/a","n/a","nyse"
"MZF","Managed Duration Investment Grade Municipal Fund","112061525.94","n/a","n/a","nyse"
"HYF","Managed High Yield Plus Fund, Inc.","136092464.82","n/a","n/a","nyse"
"MANU","Manchester United Ltd.","2005149825","Consumer Services","Services-Misc. Amusement & Recreation","nyse"
"MTW","Manitowoc Company, Inc. (The)","2018967463.52","Capital Goods","Construction/Ag Equipment/Trucks","nyse"
"MN","Manning & Napier, Inc.","163426022.19","Finance","Investment Managers","nyse"
"MAN","ManpowerGroup","3135923082.71","Technology","Professional Services","nyse"
"MFC","Manulife Financial Corp","22656525229.84","Finance","Life Insurance","nyse"
"MRO","Marathon Oil Corporation","21565950000","Energy","Oil & Gas Production","nyse"
"MPC","Marathon Petroleum Corporation","18586037399.76","Energy","Integrated oil Companies","nyse"
"MCS","Marcus Corporation (The)","310269355.2","Consumer Services","Hotels/Resorts","nyse"
"MPX","Marine Products Corporation","213061321.2","Capital Goods","Marine Transportation","nyse"
"HZO","MarineMax, Inc.","172993918.1","Consumer Services","Other Specialty Stores","nyse"
"MKL","Markel Corporation","4598199071.55","Finance","Property-Casualty Insurers","nyse"
"MWE","MarkWest Energy Partners, LP","7497904676.49","Energy","Oil & Gas Production","nyse"
"MAR","Marriot International","11842219014.75","Consumer Services","Hotels/Resorts","nyse"
"VAC","Marriot Vacations Worldwide Corporation","1384232793.64","Finance","Real Estate","nyse"
"MMC","Marsh & McLennan Companies, Inc.","18693117623.4","Finance","Specialty Insurers","nyse"
"MSO","Martha Stewart Living Omnimedia, Inc.","194329606.1","Consumer Services","Newspapers/Magazines","nyse"
"MLM","Martin Marietta Materials, Inc.","3806480127.08","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","nyse"
"MAS","Masco Corporation","5370784000","Basic Industries","Forest Products","nyse"
"MTZ","MasTec, Inc.","1627331298.45","Basic Industries","Water Supply","nyse"
"MA","Mastercard Incorporated","56258752701.7","Miscellaneous","Business Services","nyse"
"MTDR","Matador Resources Company","516697635.79","Energy","Oil & Gas Production","nyse"
"MTRN","Materion Corporation","487810112.79","Capital Goods","Industrial Specialties","nyse"
"MATX","Matson, Inc.","873940133.34","Consumer Services","Marine Transportation","nyse"
"MLP","Maui Land & Pineapple Company, Inc.","37911277.18","Finance","Real Estate","nyse"
"MXT","Maxcom Telecomunicaciones SAB de CV","80486298.8","Public Utilities","Telecommunications Equipment","nyse"
"MMS","Maximus, Inc.","1911240532.5","Miscellaneous","Business Services","nyse"
"MXL","MaxLinear, Inc","209288586.06","Technology","Semiconductors","nyse"
"MBI","MBIA, Inc.","1993723134.27","Finance","Property-Casualty Insurers","nyse"
"MNI","McClatchy Company (The)","219492651.52","Consumer Services","Newspapers/Magazines","nyse"
"MKC","McCormick & Company, Incorporated","8168247468.44","Consumer Non-Durables","Packaged Foods","nyse"
"MKC/V","McCormick & Company, Incorporated","0","n/a","n/a","nyse"
"MDR","McDermott International, Inc.","2589200827.2","Capital Goods","Metal Fabrications","nyse"
"MCD","McDonald&#39;s Corporation","89468026355.52","Consumer Services","Restaurants","nyse"
"MUX","McEwen Mining Inc.","874099467.69","Basic Industries","Precious Metals","nyse"
"MHP","McGraw-Hill Companies, Inc. (The)","15716418000","Consumer Services","Books","nyse"
"MCK","McKesson Corporation","21287993309","Health Care","Other Pharmaceuticals","nyse"
"MMR","McMoRan Exploration Company","1903685856.24","Energy","Oil & Gas Production","nyse"
"MDU","Mdu Res Group Inc","4150495027.42","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","nyse"
"MJN","Mead Johnson Nutrition Company","14308355548.72","Consumer Non-Durables","Packaged Foods","nyse"
"MIG","Meadowbrook Insurance Group, Inc.","307615747.98","Finance","Property-Casualty Insurers","nyse"
"MWV","Meadwestvaco Corporation","5272549791.68","Basic Industries","Paper","nyse"
"MTL","Mechel Steel Group OAO","2905569800.1","Basic Industries","Steel/Iron Ore","nyse"
"MTL^","Mechel Steel Group OAO","0","n/a","n/a","nyse"
"MEG","Media General, Inc.","113152128.66","Consumer Services","Newspapers/Magazines","nyse"
"MPW","Medical Properties Trust, Inc.","1563147373.76","Consumer Services","Real Estate Investment Trusts","nyse"
"MRX","Medicis Pharmaceutical Corporation","2587453505.6","Consumer Durables","Major Pharmaceuticals","nyse"
"MED","MEDIFAST INC","405537944.6","Consumer Non-Durables","Packaged Foods","nyse"
"MCC","Medley Capital Corporation","248202306.44","n/a","n/a","nyse"
"MCQ","Medley Capital Corporation","0","n/a","n/a","nyse"
"MD","Mednax, Inc","3442973023.5","Health Care","Hospital/Nursing Management","nyse"
"MDT","Medtronic, Inc.","42845821746","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","nyse"
"WFR","MEMC Electronic Materials, Inc.","565763638.3","Technology","Semiconductors","nyse"
"MW","Men&#39;s Wearhouse, Inc. (The)","1671535278.65","Consumer Services","Clothing/Shoe/Accessory Stores","nyse"
"MRK","Merck & Company, Inc.","143236085846.22","Consumer Durables","Major Pharmaceuticals","nyse"
"MCY","Mercury General Corporation","2251366457","Finance","Property-Casualty Insurers","nyse"
"MDP","Meredith Corporation","1548321823.82","Consumer Services","Newspapers/Magazines","nyse"
"MTH","Meritage Corporation","1471164464.85","Capital Goods","Homebuilding","nyse"
"MTOR","Meritor, Inc.","424708394","Capital Goods","Auto Parts:O.E.M.","nyse"
"MER^D","Merrill Lynch & Co., Inc.","0","Finance","Finance/Investors Services","nyse"
"MER^E","Merrill Lynch & Co., Inc.","0","Finance","Finance/Investors Services","nyse"
"MER^F","Merrill Lynch & Co., Inc.","0","Finance","Finance/Investors Services","nyse"
"MER^K","Merrill Lynch & Co., Inc.","0","n/a","n/a","nyse"
"MER^M","Merrill Lynch & Co., Inc.","0","n/a","n/a","nyse"
"MER^P","Merrill Lynch & Co., Inc.","0","n/a","n/a","nyse"
"CPP","Merrill Lynch Depositor, Inc.","0","Finance","Finance: Consumer Services","nyse"
"FJA","Merrill Lynch Depositor, Inc.","0","Finance","Finance: Consumer Services","nyse"
"PIJ/CL","Merrill Lynch Depositor, Inc.","0","n/a","n/a","nyse"
"PIS","Merrill Lynch Depositor, Inc.","0","Finance","Finance: Consumer Services","nyse"
"PIY","Merrill Lynch Depositor, Inc.","0","Finance","Finance: Consumer Services","nyse"
"PKH","Merrill Lynch Depositor, Inc.","0","Finance","Finance: Consumer Services","nyse"
"PKJ","Merrill Lynch Depositor, Inc.","0","Finance","Finance: Consumer Services","nyse"
"PKK","Merrill Lynch Depositor, Inc.","0","Finance","Finance: Consumer Services","nyse"
"PYY","Merrill Lynch Depositor, Inc.","0","Finance","Finance: Consumer Services","nyse"
"PZB","Merrill Lynch Depositor, Inc.","0","Finance","Finance: Consumer Services","nyse"
"MTR","Mesa Royalty Trust","50503289","Energy","Oil & Gas Production","nyse"
"MSB","Mesabi Trust","394387500.6","Basic Industries","Precious Metals","nyse"
"MUSA","Metals USA Holdings Corp.","477509471.01","Basic Industries","Metal Fabrications","nyse"
"MEI","Methode Electronics, Inc.","352445259.9","Capital Goods","Electrical Products","nyse"
"MET","MetLife, Inc.","38166661075.81","Finance","Life Insurance","nyse"
"MET^A","MetLife, Inc.","0","n/a","n/a","nyse"
"MET^B","MetLife, Inc.","0","n/a","n/a","nyse"
"MLG","MetLife, Inc.","0","Finance","Life Insurance","nyse"
"MLU","MetLife, Inc.","0","Finance","Life Insurance","nyse"
